transaction_id,store_id,timestamp,amount,item_count,channel,promo_code
T000431,S01,2025-04-18 11:04,85.46,5,in_store,
T004858,S03,2025-05-22 19:28,10.88,1,in_store,
T000849,S01,2025-05-01 11:29,33.57,5,in_store,
T005242,S04,2025-04-10 18:16,50.97,6,in_store,
T007105,S05,2025-04-13 19:19,50.7,3,online,
T006141,S04,2025-05-08 09:32,93.44,4,online,
T002170,S02,2025-04-12 09:50,30.9,2,in_store,
T002935,S02,2025-05-09 11:47,34.33,2,online,
T005602,S04,2025-04-20 11:22,141.49,5,in_store,
T001890,S01,2025-05-29 13:56,82.06,4,online,
T007818,S05,2025-05-09 11:44,17.63,1,in_store,
T002733,S02,2025-05-02 11:33,94.89,4,in_store,
T005895,S04,2025-04-30 11:56,61.33,6,in_store,
T006310,S04,2025-05-12 18:05,21.47,2,in_store,
T007194,S05,2025-04-16 09:15,33.76,2,in_store,
T002099,S02,2025-04-10 16:08,39.51,3,in_store,
T004255,S03,2025-05-03 19:34,38.27,3,online,
T003236,S02,2025-05-19 13:35,15.93,1,online,
T000562,S01,2025-04-22 20:46,40.03,2,online,
T004987,S03,2025-05-27 16:28,130.37,6,online,
T005029,S03,2025-05-29 14:35,57.61,2,online,
T005865,S04,2025-04-29 19:47,88.91,5,in_store,
T005167,S04,2025-04-08 16:35,89.05,5,in_store,
T007183,S05,2025-04-16 12:14,15.35,1,in_store,
T000725,S01,2025-04-27 12:26,25.12,2,in_store,
T000574,S01,2025-04-23 17:35,89.63,5,in_store,
T001317,S01,2025-05-14 09:49,67.49,3,in_store,
T006456,S04,2025-05-17 10:07,36.6,3,online,
T003271,S02,2025-05-21 17:15,77.28,4,online,
T002345,S02,2025-04-18 10:16,40.14,3,online,
T007672,S05,2025-05-04 12:32,26.99,1,in_store,
T002400,S02,2025-04-20 12:05,84.51,4,in_store,
T008374,S05,2025-05-31 15:02,12.51,1,in_store,
T003161,S02,2025-05-17 15:45,51.03,5,online,
T005801,S04,2025-04-27 14:30,15.56,1,in_store,
T000349,S01,2025-04-16 10:55,62.17,4,online,
T002524,S02,2025-04-24 19:00,33.61,2,online,
T006660,S04,2025-05-24 12:58,44.66,2,online,
T005511,S04,2025-04-18 13:35,46.83,3,in_store,
T007729,S05,2025-05-06 16:11,13.46,1,online,
T000068,S01,2025-04-09 11:16,66.25,4,in_store,
T004482,S03,2025-05-10 20:09,113.34,3,in_store,SPRING25
T006681,S04,2025-05-24 20:33,15.68,2,in_store,
T006968,S05,2025-04-07 18:12,50.68,2,in_store,
T003991,S03,2025-04-20 14:18,41.0,2,in_store,
T006258,S04,2025-05-11 16:23,77.34,4,online,
T003477,S02,2025-05-27 20:36,68.7,5,in_store,
T007624,S05,2025-05-03 10:43,87.32,5,in_store,
T000032,S01,2025-04-08 14:39,83.9,4,in_store,
T005147,S04,2025-04-08 20:48,72.64,5,in_store,
T007169,S05,2025-04-16 19:31,61.56,4,in_store,
T000072,S01,2025-04-09 20:45,45.71,2,in_store,
T002884,S02,2025-05-07 18:24,52.04,3,in_store,
T007621,S05,2025-05-02 09:08,21.1,2,in_store,
T003875,S03,2025-04-16 09:49,20.61,1,online,
T000568,S01,2025-04-23 19:04,15.95,1,online,
T003460,S02,2025-05-26 18:19,63.56,3,online,
T004331,S03,2025-05-06 17:10,32.25,2,online,
T002053,S02,2025-04-08 15:19,27.4,2,in_store,
T003167,S02,2025-05-17 18:01,42.42,3,in_store,
T003929,S03,2025-04-19 19:40,76.33,4,in_store,
T005005,S03,2025-05-28 15:35,78.79,3,in_store,
T003566,S02,2025-05-30 16:17,36.76,3,online,
T006939,S04,2025-06-01 12:21,64.15,2,in_store,
T006510,S04,2025-05-18 10:30,110.39,5,in_store,
T004706,S03,2025-05-16 20:54,86.2,4,in_store,
T002731,S02,2025-05-02 14:20,15.72,2,in_store,
T005354,S04,2025-04-13 17:56,74.84,4,in_store,
T003820,S03,2025-04-14 09:33,62.51,3,in_store,
T003765,S03,2025-04-12 18:34,29.93,2,in_store,
T007084,S05,2025-04-12 17:56,31.78,2,in_store,
T006021,S04,2025-05-04 14:59,86.79,4,in_store,
T007999,S05,2025-05-17 18:15,108.49,5,online,
T004633,S03,2025-05-13 19:07,61.13,3,online,
T006837,S04,2025-05-29 19:49,59.6,4,online,
T003453,S02,2025-05-26 13:56,104.66,5,in_store,
T003525,S02,2025-05-28 16:59,42.97,2,online,
T006501,S04,2025-05-18 15:55,60.21,5,online,
T003078,S02,2025-05-13 13:19,37.28,2,online,
T008433,S05,2025-06-01 11:56,43.31,2,in_store,
T007563,S05,2025-04-30 17:02,55.76,4,in_store,
T000781,S01,2025-04-29 17:17,147.86,6,online,
T008035,S05,2025-05-18 19:57,125.94,4,online,
T000311,S01,2025-04-15 16:10,66.92,3,in_store,
T005739,S04,2025-04-25 09:34,98.51,4,in_store,
T005504,S04,2025-04-18 19:18,102.38,5,in_store,
T002887,S02,2025-05-07 09:25,61.75,4,online,
T004204,S03,2025-04-30 11:15,100.62,4,in_store,
T006735,S04,2025-05-26 14:25,60.16,3,in_store,
T001948,S01,2025-05-31 10:45,98.63,4,in_store,
T000117,S01,2025-04-10 11:45,21.26,1,online,
T001938,S01,2025-05-31 13:07,60.43,6,in_store,
T002102,S02,2025-04-10 16:18,25.73,1,online,
T001757,S01,2025-05-25 11:12,21.98,1,in_store,
T004604,S03,2025-05-11 13:14,70.22,4,in_store,
T004644,S03,2025-05-13 16:55,39.77,2,online,
T005373,S04,2025-04-14 09:41,13.06,1,in_store,
T006220,S04,2025-05-10 13:47,9.7,1,in_store,
T006453,S04,2025-05-17 10:59,36.87,2,in_store,
T007414,S05,2025-04-24 10:10,59.85,2,online,
T004692,S03,2025-05-16 10:19,39.01,2,online,
T000759,S01,2025-04-28 15:52,99.08,5,in_store,
T005771,S04,2025-04-26 13:56,35.93,3,in_store,
T007524,S05,2025-04-28 15:37,90.94,5,online,
T003757,S03,2025-04-11 10:46,13.8,5,in_store,
T002505,S02,2025-04-23 20:01,34.1,2,in_store,
T008055,S05,2025-05-19 14:00,45.77,4,online,
T007910,S05,2025-05-13 15:10,26.98,3,in_store,
T003506,S02,2025-05-27 13:20,61.96,3,online,
T006168,S04,2025-05-09 17:05,25.19,1,in_store,
T005815,S04,2025-04-27 17:20,57.49,3,in_store,
T007102,S05,2025-04-13 10:50,27.06,2,in_store,
T007120,S05,2025-04-13 14:53,18.24,1,in_store,
T007163,S05,2025-04-15 15:15,174.34,6,in_store,
T006282,S04,2025-05-11 16:36,72.37,4,in_store,
T001607,S01,2025-05-22 13:16,132.85,6,in_store,
T008356,S05,2025-05-30 16:53,25.49,2,in_store,
T000107,S01,2025-04-09 16:02,77.59,4,online,
T007538,S05,2025-04-29 10:15,12.44,4,online,
T006119,S04,2025-05-07 09:16,25.59,2,in_store,
T008280,S05,2025-05-27 10:05,42.17,3,in_store,
T005560,S04,2025-04-19 12:47,74.14,5,in_store,
T002934,S02,2025-05-09 13:51,14.26,1,in_store,
T001065,S01,2025-05-07 15:06,53.99,5,online,
T006976,S05,2025-04-07 13:28,79.63,3,online,
T005805,S04,2025-04-27 10:54,36.08,2,online,
T004436,S03,2025-05-10 17:05,62.09,4,in_store,
T003092,S02,2025-05-13 11:21,138.62,5,in_store,
T002640,S02,2025-04-28 12:30,30.53,3,in_store,
T002047,S02,2025-04-08 18:21,18.62,2,online,
T005096,S03,2025-06-01 20:17,11.94,1,in_store,
T007344,S05,2025-04-21 14:15,78.97,5,in_store,
T007600,S05,2025-05-02 17:41,15.03,1,in_store,
T003858,S03,2025-04-16 17:26,76.31,5,in_store,
T007096,S05,2025-04-12 16:24,38.82,2,in_store,
T002508,S02,2025-04-23 09:30,38.51,2,online,
T006524,S04,2025-05-19 20:52,99.71,6,online,
T006024,S04,2025-05-04 17:13,12.75,1,in_store,
T006076,S04,2025-05-05 12:17,46.7,3,in_store,
T003754,S03,2025-04-11 14:40,15.69,1,in_store,
T005820,S04,2025-04-27 15:16,10.89,1,in_store,
T001166,S01,2025-05-10 09:22,92.63,4,in_store,
T006796,S04,2025-05-28 19:22,30.77,3,online,
T003313,S02,2025-05-22 12:57,24.22,2,in_store,
T006526,S04,2025-05-19 16:05,34.24,5,in_store,
T003466,S02,2025-05-26 10:11,85.87,4,in_store,
T002610,S02,2025-04-27 16:41,34.79,4,online,
T007783,S05,2025-05-08 18:30,49.85,3,in_store,
T008270,S05,2025-05-27 17:46,38.54,1,online,
T005189,S04,2025-04-09 20:08,59.84,4,online,
T001679,S01,2025-05-24 13:49,24.65,2,online,
T005314,S04,2025-04-12 18:30,18.82,1,online,
T002968,S02,2025-05-10 15:51,11.63,1,in_store,
T007145,S05,2025-04-14 16:21,163.27,8,online,
T001923,S01,2025-05-30 14:41,81.18,4,online,
T000855,S01,2025-05-01 15:55,136.82,7,in_store,
T004333,S03,2025-05-06 11:42,31.61,3,in_store,
T004465,S03,2025-05-10 12:51,142.89,5,in_store,SPRING25
T007375,S05,2025-04-23 14:27,61.49,3,in_store,
T004730,S03,2025-05-17 14:46,79.58,4,in_store,
T007931,S05,2025-05-13 15:28,39.0,5,online,
T000105,S01,2025-04-09 15:25,80.23,4,in_store,
T005067,S03,2025-05-30 16:50,19.91,1,online,
T004853,S03,2025-05-22 17:56,67.24,3,in_store,
T005573,S04,2025-04-20 18:46,94.6,5,in_store,
T003182,S02,2025-05-17 20:41,52.85,2,in_store,
T005357,S04,2025-04-13 20:30,18.58,1,online,
T003204,S02,2025-05-18 10:00,19.64,1,in_store,
T003231,S02,2025-05-19 14:09,15.58,1,online,
T002357,S02,2025-04-18 11:32,88.02,7,in_store,
T000907,S01,2025-05-03 09:42,16.34,1,in_store,
T001761,S01,2025-05-25 16:30,69.62,5,in_store,
T000908,S01,2025-05-03 11:37,87.96,3,online,
T004154,S03,2025-04-28 18:17,16.36,1,in_store,
T004149,S03,2025-04-28 16:59,24.02,3,in_store,
T000489,S01,2025-04-20 18:55,69.69,3,online,
T006400,S04,2025-05-15 09:31,44.05,5,in_store,
T005244,S04,2025-04-10 15:36,77.45,5,in_store,
T004979,S03,2025-05-27 17:50,34.38,3,in_store,
T007171,S05,2025-04-16 09:20,28.81,5,in_store,
T003016,S02,2025-05-11 16:18,37.62,2,in_store,
T002608,S02,2025-04-27 19:50,18.18,1,in_store,
T004798,S03,2025-05-20 17:06,73.13,3,in_store,
T003472,S02,2025-05-27 19:46,22.29,2,in_store,
T003177,S02,2025-05-17 11:03,76.29,4,in_store,
T008429,S05,2025-06-01 15:18,41.7,2,online,
T005589,S04,2025-04-20 17:31,61.3,3,online,
T003772,S03,2025-04-12 15:51,118.03,5,online,
T000575,S01,2025-04-23 12:10,32.96,2,online,
T006008,S04,2025-05-03 17:32,66.67,3,in_store,
T003063,S02,2025-05-13 14:57,91.62,5,online,
T007122,S05,2025-04-13 17:34,65.85,3,online,
T007337,S05,2025-04-21 13:54,19.86,1,in_store,
T005705,S04,2025-04-24 09:51,35.0,2,in_store,
T004291,S03,2025-05-04 17:07,107.34,4,in_store,
T002659,S02,2025-04-28 15:51,61.76,3,in_store,
T004990,S03,2025-05-28 15:15,72.43,4,online,
T006090,S04,2025-05-06 13:13,64.84,3,in_store,
T007949,S05,2025-05-14 14:20,62.28,3,in_store,
T007073,S05,2025-04-12 10:22,72.73,5,online,
T007756,S05,2025-05-07 11:45,101.47,3,in_store,
T006308,S04,2025-05-12 11:24,40.85,2,in_store,
T003069,S02,2025-05-13 12:04,99.22,6,online,
T006171,S04,2025-05-09 12:17,35.36,3,in_store,
T000226,S01,2025-04-13 19:49,132.39,6,in_store,
T004350,S03,2025-05-06 16:20,37.67,3,in_store,
T004899,S03,2025-05-24 13:32,27.96,2,in_store,
T001652,S01,2025-05-23 19:26,53.82,3,online,
T007737,S05,2025-05-06 15:01,110.91,6,in_store,
T005907,S04,2025-04-30 10:11,46.72,3,in_store,
T000062,S01,2025-04-08 19:22,83.26,4,online,
T002277,S02,2025-04-15 17:19,102.86,5,in_store,
T005544,S04,2025-04-19 13:38,117.83,5,in_store,
T002431,S02,2025-04-21 14:44,26.91,2,in_store,
T000228,S01,2025-04-13 20:35,24.97,1,online,
T005290,S04,2025-04-12 10:08,34.69,3,online,
T001888,S01,2025-05-29 12:12,42.39,2,online,
T000132,S01,2025-04-10 11:45,60.49,3,in_store,
T008347,S05,2025-05-30 15:48,27.65,2,in_store,
T005432,S04,2025-04-16 17:01,48.5,4,in_store,
T003464,S02,2025-05-26 16:20,77.02,3,in_store,
T004589,S03,2025-05-11 09:27,24.77,3,in_store,SPRING25
T003117,S02,2025-05-15 12:05,54.91,4,in_store,
T003925,S03,2025-04-19 15:55,73.13,3,online,
T007904,S05,2025-05-12 20:05,16.17,2,in_store,
T002067,S02,2025-04-09 11:54,54.75,5,in_store,
T005546,S04,2025-04-19 17:24,18.77,1,in_store,
T002836,S02,2025-05-05 18:36,58.6,4,in_store,
T003864,S03,2025-04-16 15:10,62.18,5,in_store,
T005223,S04,2025-04-10 17:44,64.63,4,online,
T004809,S03,2025-05-20 15:36,106.58,5,online,
T007046,S05,2025-04-11 09:35,90.75,4,in_store,
T003777,S03,2025-04-12 12:34,44.11,3,in_store,
T003887,S03,2025-04-17 13:45,77.89,3,online,
T001952,S01,2025-05-31 13:03,78.94,5,in_store,
T003589,S02,2025-05-30 09:59,57.1,3,online,
T004642,S03,2025-05-13 14:42,59.9,4,in_store,
T005799,S04,2025-04-27 10:52,85.58,6,in_store,
T007608,S05,2025-05-02 19:01,73.33,3,online,
T008186,S05,2025-05-24 13:58,60.74,4,in_store,
T001608,S01,2025-05-22 09:07,32.1,2,online,
T001349,S01,2025-05-15 12:47,44.83,4,in_store,
T002569,S02,2025-04-26 14:12,27.85,4,in_store,
T005464,S04,2025-04-17 19:46,67.41,3,in_store,
T004806,S03,2025-05-20 14:42,18.77,1,online,
T007628,S05,2025-05-03 15:50,16.36,1,in_store,
T001010,S01,2025-05-06 11:37,39.34,2,in_store,
T005138,S04,2025-04-07 09:39,31.47,2,in_store,
T001323,S01,2025-05-14 12:00,14.83,2,online,
T002576,S02,2025-04-26 20:50,24.09,1,in_store,
T004577,S03,2025-05-11 20:20,219.44,7,in_store,SPRING25
T003866,S03,2025-04-16 16:05,47.38,2,online,
T002975,S02,2025-05-10 09:36,38.61,3,in_store,
T003564,S02,2025-05-30 12:39,49.54,3,in_store,
T007366,S05,2025-04-22 09:47,49.29,4,in_store,
T008450,S09,2025-04-29 10:47,71.21,4,in_store,
T002115,S02,2025-04-10 12:18,22.92,2,in_store,
T002075,S02,2025-04-09 16:12,41.69,3,in_store,
T007800,S05,2025-05-09 10:45,30.81,2,in_store,
T007450,S05,2025-04-26 20:04,35.38,2,in_store,
T005586,S04,2025-04-20 17:19,49.58,4,online,
T001328,S01,2025-05-15 12:53,54.69,4,in_store,
T003246,S02,2025-05-20 15:44,43.09,3,in_store,
T003680,S03,2025-04-07 20:08,35.18,2,in_store,
T003467,S02,2025-05-27 10:25,74.44,4,in_store,
T004553,S03,2025-05-11 15:26,15.87,3,in_store,SPRING25
T007284,S05,2025-04-19 19:16,17.12,1,in_store,
T005115,S03,2025-06-01 10:03,40.92,2,in_store,
T000862,S01,2025-05-02 13:06,17.08,3,in_store,
T002068,S02,2025-04-09 20:14,43.93,2,online,
T002255,S02,2025-04-15 18:15,25.91,1,in_store,
T004856,S03,2025-05-22 18:14,99.12,5,in_store,
T001237,S01,2025-05-12 12:19,48.37,3,in_store,
T000724,S01,2025-04-27 18:50,70.13,5,in_store,
T006216,S04,2025-05-10 10:37,15.29,1,in_store,
T002311,S02,2025-04-17 12:17,74.31,2,online,
T003761,S03,2025-04-11 17:57,16.55,1,in_store,
T004895,S03,2025-05-24 11:50,105.59,7,in_store,
T005196,S04,2025-04-09 15:49,37.75,2,online,
T004782,S03,2025-05-19 13:46,51.27,4,in_store,
T006513,S04,2025-05-18 17:17,149.8,6,in_store,
T001340,S01,2025-05-15 18:44,39.39,5,in_store,
T003512,S02,2025-05-28 17:39,47.98,4,in_store,
T005585,S04,2025-04-20 16:03,30.41,2,in_store,
T002523,S02,2025-04-24 11:35,9.3,2,in_store,
T002806,S02,2025-05-04 10:43,67.67,3,in_store,
T002081,S02,2025-04-09 09:54,62.73,3,in_store,
T007523,S05,2025-04-28 13:25,52.95,4,in_store,
T002358,S02,2025-04-18 16:05,42.09,3,in_store,
T001915,S01,2025-05-30 20:13,108.38,5,in_store,
T008021,S05,2025-05-18 16:35,65.55,7,in_store,
T007644,S05,2025-05-03 18:41,49.51,2,in_store,
T002611,S02,2025-04-27 18:29,31.22,3,in_store,
T003411,S02,2025-05-25 14:19,17.49,1,in_store,
T004242,S03,2025-05-02 17:20,43.05,3,in_store,
T003985,S03,2025-04-20 13:49,43.44,4,in_store,
T007797,S05,2025-05-08 17:03,22.5,1,online,
T006852,S04,2025-05-29 16:14,37.93,2,in_store,
T007428,S05,2025-04-25 17:38,24.9,2,in_store,
T006953,S04,2025-06-01 09:00,56.63,3,online,
T007472,S05,2025-04-27 15:16,46.24,4,in_store,
T003963,S03,2025-04-20 12:39,42.37,5,in_store,
T006815,S04,2025-05-28 19:56,51.96,3,online,
T001417,S01,2025-05-17 12:04,50.26,3,online,
T006372,S04,2025-05-14 13:07,46.73,2,in_store,
T000121,S01,2025-04-10 15:56,22.87,1,in_store,
T001714,S01,2025-05-24 20:57,111.27,5,online,
T003451,S02,2025-05-26 19:43,108.7,6,in_store,
T003071,S02,2025-05-13 09:20,113.26,7,online,
T004655,S03,2025-05-14 10:02,26.99,1,online,
T004812,S03,2025-05-20 19:49,55.63,3,in_store,
T006518,S04,2025-05-19 20:40,42.47,2,online,
T000539,S01,2025-04-21 14:14,89.74,5,online,
T004613,S03,2025-05-12 16:07,79.36,4,online,
T005130,S04,2025-04-07 13:36,47.87,4,online,
T001209,S01,2025-05-11 10:43,82.85,6,in_store,
T000943,S01,2025-05-04 16:03,29.98,3,online,
T007499,S05,2025-04-27 09:15,42.76,2,in_store,
T006604,S04,2025-05-21 13:48,39.06,2,in_store,
T002251,S02,2025-04-15 11:47,65.65,2,in_store,
T003856,S03,2025-04-16 12:08,26.04,2,online,
T003561,S02,2025-05-29 17:15,38.39,3,in_store,
T002724,S02,2025-05-01 12:15,31.91,3,in_store,
T005409,S04,2025-04-15 17:19,50.24,4,in_store,
T008143,S05,2025-05-22 16:44,16.18,1,in_store,
T004192,S03,2025-04-30 11:31,17.49,1,in_store,
T007518,S05,2025-04-28 11:22,11.38,1,online,
T001681,S01,2025-05-24 09:19,27.16,2,in_store,
T001406,S01,2025-05-17 19:27,36.72,3,in_store,
T004964,S03,2025-05-26 13:16,52.57,3,in_store,
T006956,S05,2025-04-07 11:10,102.62,6,online,
T002638,S02,2025-04-28 17:33,46.93,2,in_store,
T006455,S04,2025-05-17 12:43,124.86,5,online,
T001532,S01,2025-05-20 17:36,81.89,6,in_store,
T008205,S05,2025-05-25 17:47,21.46,1,in_store,
T007277,S05,2025-04-19 20:34,35.24,2,in_store,
T005106,S03,2025-06-01 17:03,33.71,2,in_store,
T002484,S02,2025-04-22 11:50,91.93,4,in_store,
T001064,S01,2025-05-07 14:43,11.99,1,in_store,
T004010,S03,2025-04-22 16:57,46.58,3,in_store,
T004827,S03,2025-05-21 14:00,58.07,3,in_store,
T004048,S03,2025-04-24 16:54,146.47,6,online,
T004588,S03,2025-05-11 10:12,218.63,8,in_store,SPRING25
T003131,S02,2025-05-15 17:13,26.59,1,online,
T000290,S01,2025-04-15 20:31,45.5,4,in_store,
T001147,S01,2025-05-10 11:06,20.7,2,online,
T004625,S03,2025-05-12 11:41,14.25,1,in_store,
T006388,S04,2025-05-15 18:06,83.46,3,in_store,
T004690,S03,2025-05-15 12:58,33.22,2,online,
T002287,S02,2025-04-16 16:07,55.72,3,in_store,
T004507,S03,2025-05-10 12:45,90.37,5,in_store,SPRING25
T001469,S01,2025-05-18 09:34,139.59,6,online,
T000694,S01,2025-04-26 11:51,44.01,2,in_store,
T005521,S04,2025-04-18 15:26,122.26,5,in_store,
T000587,S01,2025-04-23 13:43,13.44,1,online,
T006756,S04,2025-05-26 19:44,19.16,2,in_store,
T000972,S01,2025-05-05 10:25,19.57,3,in_store,
T002411,S02,2025-04-20 12:00,131.06,6,online,
T000626,S01,2025-04-25 14:23,145.43,6,in_store,
T004543,S03,2025-05-11 14:31,127.52,6,in_store,SPRING25
T000308,S01,2025-04-15 13:02,14.79,1,online,
T000352,S01,2025-04-16 18:01,65.81,3,online,
T000705,S01,2025-04-27 09:22,19.99,2,in_store,
T006009,S04,2025-05-03 15:58,82.74,6,in_store,
T006704,S04,2025-05-25 10:16,32.4,2,in_store,
T003950,S03,2025-04-20 11:44,42.42,6,in_store,
T001412,S01,2025-05-17 20:43,76.46,3,online,
T005562,S04,2025-04-19 11:56,37.46,2,in_store,
T002103,S02,2025-04-10 17:28,91.15,5,in_store,
T003301,S02,2025-05-22 14:02,30.81,2,in_store,
T000586,S01,2025-04-23 09:31,109.82,6,in_store,
T006808,S04,2025-05-28 09:52,60.28,3,in_store,
T003997,S03,2025-04-21 15:45,95.42,6,in_store,
T000753,S01,2025-04-28 18:32,33.03,2,online,
T005435,S04,2025-04-16 19:24,38.5,2,online,
T000712,S01,2025-04-27 09:56,13.66,2,in_store,
T003227,S02,2025-05-19 12:46,19.96,2,in_store,
T004928,S03,2025-05-25 17:51,12.47,2,in_store,
T007050,S05,2025-04-11 17:08,90.93,4,in_store,
T006777,S04,2025-05-27 18:10,24.27,2,online,
T004016,S03,2025-04-22 14:45,65.59,3,online,
T004245,S03,2025-05-02 10:31,105.2,4,in_store,
T006179,S04,2025-05-09 18:56,41.43,2,online,
T008192,S05,2025-05-24 11:37,47.48,2,in_store,
T001655,S01,2025-05-23 14:01,73.4,4,online,
T003269,S02,2025-05-20 16:32,63.78,3,in_store,
T001629,S01,2025-05-22 14:14,10.15,1,in_store,
T001897,S01,2025-05-29 18:07,32.93,2,online,
T007717,S05,2025-05-06 19:07,27.07,1,in_store,
T004457,S03,2025-05-10 09:50,38.05,5,online,
T002430,S02,2025-04-21 09:22,151.04,6,in_store,
T006973,S05,2025-04-07 09:25,30.95,3,online,
T003729,S03,2025-04-10 19:46,42.97,2,in_store,
T003793,S03,2025-04-13 10:26,39.94,2,online,
T002499,S02,2025-04-23 12:19,94.65,4,online,
T002488,S02,2025-04-22 15:32,62.14,4,in_store,
T000144,S01,2025-04-11 11:36,22.67,1,in_store,
T000547,S01,2025-04-22 10:20,89.82,5,in_store,
T007688,S05,2025-05-05 17:13,20.59,1,in_store,
T001171,S01,2025-05-10 20:26,41.23,2,online,
T002948,S02,2025-05-09 14:42,48.86,3,in_store,
T008408,S05,2025-06-01 20:18,89.97,6,online,
T002240,S02,2025-04-14 10:19,66.18,3,in_store,
T007906,S05,2025-05-12 09:25,30.78,2,in_store,
T002226,S02,2025-04-14 18:44,62.08,3,in_store,
T000592,S01,2025-04-23 14:26,128.33,6,online,
T007156,S05,2025-04-15 13:32,96.87,3,in_store,
T000155,S01,2025-04-11 20:47,57.21,5,in_store,
T006843,S04,2025-05-29 17:50,31.59,2,in_store,
T005403,S04,2025-04-15 18:32,107.71,4,online,
T004468,S03,2025-05-10 20:23,45.07,6,in_store,
T000486,S01,2025-04-20 15:07,26.96,2,in_store,
T003419,S02,2025-05-25 18:07,38.3,2,in_store,
T007275,S05,2025-04-19 13:57,44.11,2,in_store,
T005120,S03,2025-06-01 12:29,34.38,2,online,
T001795,S01,2025-05-26 16:55,119.04,5,online,
T001884,S01,2025-05-29 09:17,31.28,3,in_store,
T002177,S02,2025-04-12 11:19,63.14,3,in_store,
T004836,S03,2025-05-21 13:54,26.27,2,in_store,
T007114,S05,2025-04-13 16:17,21.68,4,online,
T001961,S01,2025-05-31 16:25,6.03,1,in_store,
T006861,S04,2025-05-30 20:22,30.9,2,in_store,
T002148,S02,2025-04-12 16:35,34.33,3,in_store,
T002403,S02,2025-04-20 09:56,72.0,5,online,
T005452,S04,2025-04-16 09:24,154.67,8,online,
T001705,S01,2025-05-24 13:35,26.45,2,online,
T005051,S03,2025-05-30 15:53,64.24,3,in_store,
T006231,S04,2025-05-10 12:26,24.36,2,in_store,
T005514,S04,2025-04-18 11:19,66.19,3,in_store,
T008403,S05,2025-06-01 17:42,141.11,4,online,
T001052,S01,2025-05-07 19:50,23.33,3,in_store,
T008180,S05,2025-05-24 09:38,53.56,3,online,
T002112,S02,2025-04-10 15:00,26.78,1,in_store,
T006488,S04,2025-05-18 20:18,140.78,6,in_store,
T006807,S04,2025-05-28 10:54,25.71,2,in_store,
T006873,S04,2025-05-30 16:24,48.37,2,in_store,
T005909,S04,2025-04-30 15:56,77.2,4,in_store,
T005225,S04,2025-04-10 12:56,58.76,3,in_store,
T008445,S09,2025-05-21 18:28,66.19,3,online,
T001436,S01,2025-05-18 20:40,33.38,2,online,
T002780,S02,2025-05-03 17:28,51.19,4,in_store,
T007907,S05,2025-05-13 09:37,62.83,4,online,
T001594,S01,2025-05-21 18:36,97.76,4,in_store,
T006044,S04,2025-05-04 16:45,50.19,5,online,
T007462,S05,2025-04-26 15:42,33.0,2,in_store,
T002468,S02,2025-04-22 20:11,18.95,2,in_store,
T006102,S04,2025-05-06 10:03,48.46,4,in_store,
T005566,S04,2025-04-20 19:14,26.54,2,online,
T007510,S05,2025-04-28 17:14,31.13,2,in_store,
T007938,S05,2025-05-14 17:12,49.53,3,in_store,
T000564,S01,2025-04-23 12:07,15.75,2,in_store,
T003980,S03,2025-04-20 11:29,72.44,5,in_store,
T004206,S03,2025-04-30 15:40,14.25,1,in_store,
T008015,S05,2025-05-17 12:56,19.32,1,online,
T007188,S05,2025-04-16 18:28,81.67,8,in_store,
T005664,S04,2025-04-23 17:59,46.0,2,online,
T002750,S02,2025-05-02 14:07,58.1,2,in_store,
T002510,S02,2025-04-23 19:10,27.02,2,in_store,
T006133,S04,2025-05-07 18:02,24.46,1,online,
T001581,S01,2025-05-21 13:16,46.41,5,online,
T006037,S04,2025-05-04 14:14,53.64,4,in_store,
T003823,S03,2025-04-14 11:38,83.08,4,in_store,
T000203,S01,2025-04-12 14:43,134.9,8,in_store,
T007819,S05,2025-05-09 18:51,91.02,5,in_store,
T004521,S03,2025-05-11 16:19,227.44,9,in_store,SPRING25
T005404,S04,2025-04-15 12:47,53.13,5,online,
T004289,S03,2025-05-04 16:08,50.12,4,in_store,
T001198,S01,2025-05-11 11:32,92.68,3,online,
T008179,S05,2025-05-24 10:34,25.81,2,in_store,
T004000,S03,2025-04-21 13:30,86.64,4,in_store,
T004616,S03,2025-05-12 14:28,18.05,2,in_store,
T007747,S05,2025-05-07 17:55,37.93,2,in_store,
T002992,S02,2025-05-11 14:39,26.56,2,in_store,
T004205,S03,2025-04-30 16:21,88.78,7,in_store,
T001847,S01,2025-05-28 15:17,26.06,1,online,
T005043,S03,2025-05-30 13:26,18.0,1,in_store,
T002433,S02,2025-04-21 18:59,86.23,3,in_store,
T000559,S01,2025-04-22 12:59,26.07,2,online,
T004805,S03,2025-05-20 09:09,36.74,2,in_store,
T002477,S02,2025-04-22 11:56,107.61,6,in_store,
T003481,S02,2025-05-27 15:38,43.02,3,in_store,
T000038,S01,2025-04-08 13:19,43.86,3,in_store,
T000426,S01,2025-04-18 14:47,27.45,2,in_store,
T006580,S04,2025-05-20 16:36,63.17,3,in_store,
T004013,S03,2025-04-22 18:00,27.82,2,in_store,
T002214,S02,2025-04-13 18:00,4.36,2,in_store,
T002534,S02,2025-04-24 13:08,39.29,3,in_store,
T002644,S02,2025-04-28 15:13,41.36,5,in_store,
T003507,S02,2025-05-27 09:03,43.48,2,online,
T002290,S02,2025-04-16 10:24,101.72,5,in_store,
